Building_ID,Address,Building_Type,Build_Year,Zip,State,City,Community_Name,Community_Number,Latitude,Longitude,Location
160279,151 - 155 N Michigan Ave,Residential,1907-03-01,60601.0,VA,Mingo,LOOP,32.0,41.759693,-87.67628,"(41.88468249, -87.62412202)"
160280,118 E Erie St,Residential,1996-03-01,60611.0,VA,Cambridge,NEAR NORTH SIDE,8.0,41.706604,-87.647064,"(41.89444458, -87.62463695)"
160283,345 E Ohio St,Residential,1996-03-01,60611.0,VA,Cambridge,NEAR NORTH SIDE,8.0,41.87963,-87.640396,"(41.8922506, -87.61908765)"
160285,2001 S Michigan Ave,Residential,1925-03-01,60616.0,IL,Big Foot Prairie,NEAR SOUTH SIDE,71.0,41.855385,-87.62384,"(41.855384, -87.62384)"
160286,4643 S Wabash,Residential,1936-03-01,60653.0,VA,Russell,GRAND BOULEVARD,38.0,41.81028,-87.62441,"(41.81028171, -87.62440902)"
160297,150 W Roosevelt Rd,Commercial,1907-03-01,60605.0,IL,Mingo,LOOP,32.0,41.795612,-87.59892,"(41.86930998, -87.63230603)"
160299,111 W WACKER DR,Residential,1900-03-01,60601.0,VA,Ebony,LOOP,32.0,41.947426,-87.642685,"(41.8877093, -87.62360146)"
160300,750 N Rush St,Residential,1957-03-01,60611.0,VA,Whitmore Village,NEAR NORTH SIDE,8.0,41.89632,-87.62554,"(41.89632, -87.625538)"
160304,360 E South Water St,Residential,1936-03-01,60601.0,VA,Russell,LOOP,32.0,41.886734,-87.61817,"(41.88673545, -87.61817365)"
160319,500 N Lake Shore Dr,Residential,1907-03-01,60611.0,VA,Mingo,NEAR NORTH SIDE,8.0,41.89336,-87.63899,"(41.892001, -87.614665)"
160326,1010 W 35TH ST,Commercial,2017-03-01,60609.0,OK,Goodland,BRIDGEPORT,28.0,41.83093,-87.652,"(41.83093022, -87.6519988)"
160330,901 E 104th St,Residential,1970-03-01,60628.0,IL,Snake Creek,NEAR NORTH SIDE,8.0,41.70541,-87.602264,"(41.70541186, -87.60226555)"
160345,4550 N Clarendon Ave,Residential,2017-03-01,60640.0,IL,Goodland,UPTOWN,3.0,41.965004,-87.65054,"(41.96500457, -87.65054442)"
160349,850 S CLARK ST,Residential,1957-03-01,60605.0,IL,Whitmore Village,LOOP,32.0,41.89817,-87.63174,"(41.89817078, -87.63173366)"
160368,550 N Kingsbury St,Residential,2017-03-01,60654.0,VA,Goodland,NEAR NORTH SIDE,32.0,41.891983,-87.640755,"(41.89198248, -87.6407554)"
160369,6040 S HARPER AVE,Residential,1907-03-01,60637.0,IL,Mingo,WOODLAWN,42.0,41.86412,-87.639885,"(41.78519808, -87.58857898)"
160370,2025 W Granville Ave,Residential,1996-03-01,60659.0,VA,Cambridge,WEST RIDGE,2.0,41.873993,-87.65168,"(41.99378626, -87.68191935)"
160372,71 W Hubbard St,Residential,1954-03-01,60654.0,VA,Leesburg,NEAR NORTH SIDE,8.0,41.890022,-87.63035,"(41.890021, -87.630345)"
160373,360 W Hubbard St,Residential,1966-03-01,60654.0,VA,Northchase,EDGEWATER,77.0,41.890427,-87.63864,"(41.89042593, -87.63864217)"
160375,77 W Huron St,Residential,1970-03-01,60654.0,VA,Snake Creek,NEAR NORTH SIDE,8.0,41.894623,-87.63071,"(41.89462133, -87.63070676)"
160381,220 W Illinois St,Residential,1957-03-01,60654.0,VA,Whitmore Village,NEAR NORTH SIDE,8.0,41.890804,-87.63481,"(41.89080456, -87.63481335)"
160383,2631 S Indiana Ave,Residential,1907-03-01,60616.0,IL,Mingo,DOUGLAS,35.0,41.86412,-87.639885,"(41.84526992, -87.62201708)"
160388,161 W Kinzie St,Residential,2017-03-01,60654.0,VA,Goodland,NEAR NORTH SIDE,4.0,41.888847,-87.63364,"(41.8888492, -87.63363617)"
160392,1120 N LaSalle St,Residential,1900-03-01,60610.0,VA,Ebony,NEAR NORTH SIDE,8.0,41.883114,-87.64488,"(41.902342, -87.632913)"
160399,400 N McClurg Ct,Residential,2014-03-01,60611.0,VA,Sale Creek,NEAR NORTH SIDE,8.0,41.89336,-87.63899,"(41.88919665, -87.61813032)"
160412,26 E Pearson St,Residential,1954-03-01,60611.0,VA,Leesburg,NEAR NORTH SIDE,8.0,41.897568,-87.62726,"(41.89756642, -87.62726075)"
160414,32 W RANDOLPH ST,Residential,1969-03-01,60601.0,VA,Crisman,LOOP,23.0,41.88504,-87.629,"(41.88503972, -87.62899559)"
160422,505 N State St,Residential,1925-03-01,60654.0,VA,Big Foot Prairie,NEAR NORTH SIDE,58.0,41.89109,-87.627525,"(41.89108975, -87.62752252)"
160425,850 N State St,Residential,1969-03-01,60610.0,VA,Crisman,NEAR NORTH SIDE,35.0,41.89836,-87.628624,"(41.89836069, -87.62862299)"
160429,318 S THROOP ST,Residential,1966-03-01,60607.0,IL,Northchase,LOOP,32.0,41.87711,-87.659836,"(41.87710779, -87.65983466)"
160436,747 N Wabash Ave,Residential,1914-03-01,60611.0,VA,Northgate,NEAR NORTH SIDE,8.0,41.86842,-87.62414,"(41.89638889, -87.62646498)"
160438,155 N Wacker Dr,Commercial,1936-03-01,60606.0,IL,Russell,LOOP,32.0,41.88466,-87.63681,"(41.884658, -87.636809)"
160440,55 E WASHINGTON ST,Residential,1954-03-01,60602.0,IL,Leesburg,LOOP,32.0,41.88267,-87.6302,"(41.88267276, -87.63020062)"
160451,50 E Chestnut St,Residential,2017-03-01,60611.0,VA,Goodland,NEAR NORTH SIDE,6.0,41.898598,-87.62618,"(41.89859885, -87.62618028)"
160453,3740 N Halsted St,Residential,1936-03-01,60613.0,VA,Russell,LAKE VIEW,6.0,41.950424,-87.649506,"(41.950426, -87.649507)"
161053,1000 - 1008 W Loyola Ave,Residential,1996-03-01,60626.0,IL,Cambridge,ROGERS PARK,1.0,41.89029,-87.61816,"(42.00188394, -87.65658968)"
161103,618 S Michigan Ave,Commercial,2012-03-01,60605.0,IL,Moorland,LOOP,32.0,41.87381,-87.624794,"(41.87381015, -87.62479645)"
161131,731 S Plymouth Ct,Residential,1966-03-01,60605.0,IL,Northchase,ROGERS PARK,1.0,41.872692,-87.62837,"(41.87269291, -87.62837598)"
161145,624 S Michigan Ave,Commercial,1914-03-01,60605.0,IL,Northgate,LOOP,32.0,41.947426,-87.642685,"(41.87359779, -87.62479014)"
161181,820 N LaSalle St,Commercial,2012-03-01,60610.0,VA,Moorland,NEAR NORTH SIDE,8.0,41.897346,-87.63307,"(41.89734755, -87.63307304)"
161204,3241 S Michigan Ave,Commercial,1907-03-01,60616.0,IL,Mingo,DOUGLAS,35.0,41.88696,-87.623055,"(41.83550388, -87.62254535)"
161628,851 W Waveland Ave,Municipal,1985-03-01,60613.0,VA,Reed Point,LAKE VIEW,6.0,41.9485,-87.65141,"(41.94850093, -87.65141077)"
161872,6938 S E End Ave,Municipal,1925-03-01,60649.0,VA,Big Foot Prairie,SOUTH SHORE,8.0,41.76891,-87.583305,"(41.7689093, -87.5833058)"
161901,11710 S Morgan St,Municipal,2014-03-01,60643.0,CO,Sale Creek,WEST PULLMAN,53.0,41.92075,-87.70153,"(41.68091744, -87.64744458)"
162209,6105 S Michigan Ave,Commercial,1925-03-01,60637.0,IL,Big Foot Prairie,WASHINGTON PARK,23.0,41.7835,-87.62164,"(41.78350218, -87.62163947)"
162258,541 W Hawthorne Pl,Commercial,1985-03-01,60657.0,MN,Reed Point,LAKE VIEW,6.0,41.944046,-87.642975,"(41.94404578, -87.64297752)"
162321,1529 N Dearborn Pkwy,Commercial,2014-03-01,60610.0,VA,Sale Creek,NEAR NORTH SIDE,8.0,41.84617,-87.627815,"(41.910193, -87.630119)"
162360,7414 N Wolcott Ave,Municipal,1900-03-01,60626.0,IL,Ebony,ROGERS PARK,1.0,41.939693,-87.66901,"(42.01711706, -87.67802784)"
164090,2258 N Clybourn Ave,Commercial,1957-03-01,60614.0,VA,Whitmore Village,LINCOLN PARK,7.0,41.92286,-87.66662,"(41.92285815, -87.66661993)"
164102,6400 S Kimbark Ave,Commercial,1970-03-01,60637.0,IL,Snake Creek,WASHINGTON PARK,40.0,41.778404,-87.595085,"(41.77840382, -87.59508184)"
164460,3900 W Peterson Ave,Commercial,1914-03-01,60659.0,VA,Northgate,NORTH PARK,13.0,42.006603,-87.66729,"(41.9909088, -87.7279182)"
164512,506  N DESPLAINES ST,Commercial,1936-03-01,60654.0,VA,Russell,WEST TOWN,24.0,41.891983,-87.63699,"(41.89198218, -87.63699623)"
164537,800 W Lawrence Ave,Residential,1970-03-01,60640.0,IL,Snake Creek,CHICAGO LAWN,66.0,41.969402,-87.65096,"(41.96940223, -87.65096505)"
164777,840 W Irving Park Rd,Commercial,1936-03-01,60613.0,VA,Russell,UPTOWN,3.0,41.954556,-87.65138,"(41.954554, -87.651379)"
164965,2653 W OGDEN AVE,Commercial,1954-03-01,60608.0,IL,Leesburg,NORTH LAWNDALE,29.0,41.86174,-87.69295,"(41.86174002, -87.69294361)"
164980,5400 N St Louis Ave,Commercial,1957-03-01,60625.0,IL,Rockbridge,NORTH PARK,13.0,41.979805,-87.71769,"(41.97980527, -87.71769331)"
165224,4626 N Knox Ave,Commercial,1954-03-01,60630.0,VA,Leesburg,IRVING PARK,16.0,41.965332,-87.744545,"(41.96533308, -87.74454481)"
165253,1850  W ROOSEVELT RD,Commercial,1921-03-01,60608.0,IL,Campbellton,NEAR WEST SIDE,28.0,41.84915,-87.6709,"(41.84915346, -87.67089596)"
165425,2320  W 113TH PL,Commercial,1970-03-01,60643.0,CO,Snake Creek,West Town,24.0,41.69818,-87.66237,"(41.6981819, -87.66236671)"
165439,610 S Michigan Ave,Commercial,1914-03-01,60605.0,IL,Northgate,LOOP,32.0,41.87373,-87.62548,"(41.87405317, -87.62482805)"
165659,2032 N Clybourn,Commercial,1907-03-01,60614.0,VA,Mingo,LINCOLN PARK,7.0,41.779964,-87.61674,"(41.9184139, -87.66048321)"
165664,4740 N Western Ave,Commercial,2012-03-01,60625.0,IL,Moorland,LINCOLN SQUARE,4.0,41.968117,-87.68928,"(41.96811845, -87.68927436)"
165722,140 E Walton Pl,Residential,1966-03-01,60611.0,VA,Northchase,NEAR NORTH SIDE,8.0,41.900425,-87.62339,"(41.90042423, -87.62339349)"
165730,140 N Ashland Ave,Commercial,1970-03-01,60607.0,IL,Snake Creek,NEAR NORTH SIDE,8.0,41.88446,-87.66694,"(41.88445958, -87.66693781)"
165812,3039 E 91ST ST,Residential,1996-03-01,60617.0,IL,Cambridge,SOUTH CHICAGO,46.0,41.88321,-87.64337,"(41.7298131, -87.54926203)"
165819,5000 5016 S INDIANA AVE,Residential,1921-03-01,60615.0,VA,Campbellton,GRAND BOULEVARD,38.0,41.80364,-87.62178,"(41.80363832, -87.62178136)"
165924,600 W Diversey Pkwy,Residential,1917-03-01,60614.0,VA,Manchester,LAKE VIEW,6.0,41.87827,-87.64809,"(41.93284849, -87.64381155)"
166122,1628 W Washington Blvd,Municipal,1957-03-01,60612.0,IL,Rockbridge,NEAR WEST SIDE,28.0,41.88332,-87.667595,"(41.88332, -87.667592)"
166264,525 S State St,Commercial,1957-03-01,60605.0,IL,Rockbridge,LOOP,32.0,41.875004,-87.62717,"(41.8750023, -87.62716306)"
166543,4501 W North Ave,Commercial,1957-03-01,60639.0,IA,Rockbridge,HUMBOLDT PARK,23.0,41.909695,-87.739456,"(41.9096931, -87.73945998)"
167479,2650 2700 N CLARK ST,Commercial,1954-03-01,60614.0,VA,Leesburg,LINCOLN PARK,7.0,41.931847,-87.64461,"(41.93184564, -87.6446088)"
167562,2016 N Orchard St,Municipal,1914-03-01,60614.0,VA,Northgate,LINCOLN PARK,7.0,41.886215,-87.6182,"(41.91836118, -87.64617038)"
168538,401 465 E Illinois St,Residential,1966-03-01,60611.0,VA,Northchase,LOOP,32.0,41.891045,-87.61719,"(41.89104361, -87.6171899)"
171878,1501 N Oakley Blvd,Commercial,1957-03-01,60622.0,IL,Whitmore Village,WEST TOWN,24.0,41.908768,-87.68434,"(41.90876585, -87.68434031)"
171956,465 W CERMAK RD,Commercial,1936-03-01,60616.0,IL,Russell,ARMOUR SQUARE,34.0,41.852287,-87.639946,"(41.85228915, -87.63994745)"
172051,2601 W 63rd St,Residential,1957-03-01,60629.0,IL,Whitmore Village,CHICAGO LAWN,66.0,41.77517,-87.7139,"(41.77517105, -87.71389848)"
172053,7901 S Sangamon St,Commercial,2012-03-01,60620.0,IL,Moorland,AUBURN GRESHAM,71.0,41.750298,-87.64707,"(41.75029724, -87.64707116)"
172055,6727 S California Ave,Commercial,1921-03-01,60629.0,IL,Campbellton,CHICAGO LAWN,66.0,41.771053,-87.692474,"(41.77105313, -87.69247557)"
172056,1230  W 76TH ST,Residential,1954-03-01,60620.0,IL,Leesburg,AUBURN GRESHAM,71.0,41.740234,-87.65353,"(41.74023286, -87.65352897)"
172064,4300  W FORD CITY DR,Residential,1957-03-01,60652.0,IL,Rockbridge,WEST LAWN,65.0,41.745922,-87.71316,"(41.74592047, -87.71315983)"
172065,8101 8141 S CICERO AVE,Commercial,1921-03-01,60652.0,IL,Campbellton,ASHBURN,70.0,41.74476,-87.74026,"(41.74475997, -87.74025403)"
172066,4400 W 83rd St,Commercial,1914-03-01,60652.0,IL,Northgate,ASHBURN,70.0,41.82021,-87.612465,"(41.74245442, -87.73186844)"
172078,11030 S Longwood Dr,Commercial,2012-03-01,60643.0,CO,Moorland,MORGAN PARK,75.0,41.693764,-87.67197,"(41.69376514, -87.67196572)"
172103,21  E CHESTNUT ST,Residential,2017-03-01,60611.0,VA,Goodland,NEAR NORTH SIDE,33.0,41.895794,-87.62248,"(41.89579275, -87.62247957)"
172106,55  W CHESTNUT ST,Residential,2017-03-01,60610.0,VA,Goodland,NEAR NORTH SIDE,13.0,41.90375,-87.63559,"(41.9037528, -87.63558845)"
172114,59 W North Blvd,Commercial,1969-03-01,60610.0,VA,Crisman,NEAR NORTH SIDE,24.0,41.910763,-87.63124,"(41.91076436, -87.63123869)"
172126,1340 1350 W FULLERTON AVE,Residential,2014-03-01,60614.0,VA,Sale Creek,LINCOLN PARK,7.0,41.89029,-87.61816,"(41.92201051, -87.65461957)"
172128,1609 - 1641 N LaSalle St,Commercial,1957-03-01,60614.0,VA,Rockbridge,LINCOLN PARK,7.0,41.911804,-87.632614,"(41.91180513, -87.63261624)"
172131,1765 N ELSTON AVE,Commercial,1921-03-01,60642.0,NC,Campbellton,WEST TOWN,24.0,41.91459,-87.664986,"(41.91458945, -87.66498439)"
172132,1244 N Dearborn St,Residential,2017-03-01,60610.0,VA,Goodland,NEAR NORTH SIDE,5.0,41.905235,-87.63045,"(41.9052343, -87.63045029)"
172221,5109 5151 S PULASKI RD,Commercial,2014-03-01,60632.0,KY,Sale Creek,WEST ELSDON,62.0,41.840508,-87.6162,"(41.7991492, -87.72266908)"
172252,1550  S ALBANY AVE,Commercial,1957-03-01,60623.0,IL,Rockbridge,NORTH LAWNDALE,29.0,41.84725,-87.71738,"(41.84725035, -87.71737883)"
172289,1214 1222 W MADISON ST,Residential,1949-03-01,60607.0,IL,McKeansburg,NEAR WEST SIDE,28.0,41.92385,-87.63654,"(41.88195862, -87.65795891)"
172298,122-134 S Aberdeen St,Residential,1921-03-01,60607.0,IL,Campbellton,NEAR WEST SIDE,28.0,41.87921,-87.65674,"(41.87921245, -87.65673552)"
172307,1828  S WENTWORTH AVE,Residential,2012-03-01,60616.0,IL,Moorland,ARMOUR SQUARE,34.0,41.845505,-87.630554,"(41.84550365, -87.63055693)"
172347,925 W HURON ST,Residential,1966-03-01,60642.0,NC,Northchase,UPTOWN,3.0,41.89983,-87.65764,"(41.89983093, -87.65764114)"
172385,212 S Francisco Ave,Commercial,1954-03-01,60612.0,IL,Leesburg,EAST GARFIELD PARK,27.0,41.87772,-87.69919,"(41.87772116, -87.69919067)"
172393,3021 W Carroll Ave,Commercial,1900-03-01,60612.0,IL,Ebony,EAST GARFIELD PARK,27.0,41.7398,-87.653496,"(41.88727132, -87.70248475)"
172394,26 N Halsted St,Commercial,1921-03-01,60661.0,KY,Campbellton,NEAR WEST SIDE,28.0,41.882607,-87.64773,"(41.88260816, -87.64772647)"
172448,100 118 N PULASKI RD,Residential,1966-03-01,60624.0,OH,Northchase,NEAR NORTH SIDE,8.0,41.880825,-87.72328,"(41.8808242, -87.72327934)"
172485,36 50 N MENARD AVE,Residential,2017-03-01,60644.0,IL,Goodland,AUSTIN,8.0,41.880394,-87.75827,"(41.88039405, -87.75826967)"
172495,1601 N Harlem Ave,Commercial,1907-03-01,60707.0,VA,Mingo,AUSTIN,25.0,41.792213,-87.59995,"(41.90892132, -87.80574291)"
172500,5600 5608 W WASHINGTON BLVD,Commercial,1996-03-01,60644.0,IL,Cambridge,AUSTIN,25.0,41.7398,-87.653496,"(41.8825252, -87.76612258)"
172540,4120  S INDIANA AVE,Residential,1985-03-01,60653.0,VA,Reed Point,GRAND BOULEVARD,38.0,41.82021,-87.612465,"(41.82021138, -87.61246867)"
172541,1631  S MICHIGAN AVE,Residential,1970-03-01,60616.0,IL,Snake Creek,Logan Square,22.0,41.845505,-87.630554,"(41.84550365, -87.63055693)"
172544,3440 S DEARBORN ST,Commercial,1985-03-01,60616.0,IL,Reed Point,DOUGLAS,35.0,41.831314,-87.628456,"(41.83131494, -87.62845898)"
172551,201 217 E 16TH ST,Residential,2014-03-01,60616.0,IL,Sale Creek,NEAR SOUTH SIDE,33.0,41.84617,-87.627815,"(41.84550365, -87.63055693)"
172607,1734 1740 N MARSHFIELD AVE,Residential,1954-03-01,60622.0,IL,Leesburg,WEST TOWN,24.0,41.902252,-87.68448,"(41.90225377, -87.68447845)"
172611,1850 N Hermitage Ave,Commercial,1936-03-01,60622.0,IL,Russell,LOGAN SQUARE,22.0,41.915733,-87.6721,"(41.91573465, -87.67209343)"
172615,2843 N LINCOLN AVE,Residential,1936-03-01,60657.0,MN,Russell,LAKE VIEW,6.0,41.93985,-87.65845,"(41.9398511, -87.65844752)"
172637,800 900 W 115TH ST,Commercial,1925-03-01,60643.0,CO,Big Foot Prairie,MORGAN PARK,32.0,41.69818,-87.66237,"(41.6981819, -87.66236671)"
172640,832 890 W 103RD ST,Commercial,1969-03-01,60643.0,CO,Crisman,WASHINGTON HEIGHTS,6.0,41.69818,-87.66237,"(41.6981819, -87.66236671)"
172670,6560 W Fullerton Ave,Commercial,1936-03-01,60707.0,VA,Russell,BELMONT CRAGIN,19.0,41.92369,-87.788826,"(41.92368914, -87.78882768)"
172679,1740 N Kostner Ave,Commercial,1921-03-01,60639.0,IA,Campbellton,HUMBOLDT PARK,23.0,41.91269,-87.736206,"(41.91268849, -87.73620701)"
172685,4821 - 4951 W North Ave,Commercial,1966-03-01,60639.0,IA,Northchase,LINCOLN PARK,7.0,41.90833,-87.747665,"(41.9083292, -87.74766344)"
172703,5700 W BERTEAU AVE,Commercial,1985-03-01,60634.0,TN,Reed Point,PORTAGE PARK,15.0,41.95739,-87.770676,"(41.95739087, -87.77067574)"
172707,4006 4016 N AUSTIN AVE,Residential,2014-03-01,60634.0,TN,Sale Creek,PORTAGE PARK,15.0,41.970306,-87.65058,"(41.94530408, -87.80186746)"
172711,4245  N OAK PARK AVE,Commercial,2014-03-01,60634.0,TN,Sale Creek,DUNNING,17.0,41.90375,-87.63559,"(41.94530408, -87.80186746)"
172719,3940  W BRYN MAWR AVE,Residential,1900-03-01,60659.0,VA,Ebony,NORTH PARK,13.0,41.802303,-87.6025,"(41.99046172, -87.70620782)"
172765,820  S PARK TER,Residential,1957-03-01,60605.0,IL,Rockbridge,LOOP,32.0,41.868633,-87.627304,"(41.86863212, -87.62730687)"
172771,80  W HARRISON ST,Residential,1921-03-01,60605.0,IL,Campbellton,LOOP,32.0,41.868633,-87.627304,"(41.86863212, -87.62730687)"
